server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
7;297;313.37582851132174;323.37582851132174;533;1;13.0;10.0
2;280;316.0;339.0;499;8;22.0;23.0
0;280;316.4289273973724;337.4289273973724;501;17;22.0;21.0
13;280;317.0;328.0;502;16;10.0;11.0
8;302;317.0;345.0;541;20;29.0;28.0
4;284;317.0884686763894;323.0884686763894;503;11;6.0;6.0
12;303;322.75424565761494;334.75424565761494;546;4;10.0;12.0
6;284;323.0539954661185;326.0539954661185;504;25;3.0;3.0
4;287;323.0884686763894;339.0884686763894;514;12;15.0;16.0
16;304;323.12124724007083;344.12124724007083;549;25;21.0;21.0
7;287;323.37582851132174;335.37582851132174;516;18;13.0;12.0
5;306;324.2182779918853;336.2182779918853;551;16;14.0;12.0
6;288;326.0539954661185;340.0539954661185;517;11;16.0;14.0
19;290;326.40688598995814;348.40688598995814;519;13;23.0;22.0
11;310;327.4499833534412;339.4499833534412;555;8;8.0;12.0
13;291;328.0;357.0;520;8;29.0;29.0
10;293;328.0;349.0;521;11;21.0;21.0
15;295;328.904276899294;339.904276899294;522;15;12.0;11.0
1;315;329.0;343.0;561;15;13.0;14.0
14;315;331.73252839536684;343.73252839536684;563;3;12.0;12.0
12;315;334.75424565761494;344.75424565761494;564;15;9.0;10.0
3;295;335.0;352.0;523;8;18.0;17.0
7;296;335.37582851132174;354.37582851132174;530;8;17.0;19.0
5;297;336.2182779918853;357.2182779918853;532;18;20.0;21.0
0;298;337.4289273973724;344.4289273973724;534;4;9.0;7.0
2;317;339.0;342.0;573;11;2.0;3.0
4;298;339.0884686763894;367.0884686763894;536;20;26.0;28.0
11;299;339.4499833534412;355.4499833534412;537;13;17.0;16.0
15;321;339.904276899294;348.904276899294;576;9;9.0;9.0
6;301;340.0539954661185;356.0539954661185;538;11;16.0;16.0
9;302;340.71446204783143;365.71446204783143;539;22;25.0;25.0
2;331;342.0;352.0;582;20;9.0;10.0
1;302;343.0;348.0;540;4;5.0;5.0
14;302;343.73252839536684;366.73252839536684;543;19;23.0;23.0
16;303;344.12124724007083;363.12124724007083;548;18;17.0;19.0
0;304;344.4289273973724;368.4289273973724;550;10;23.0;24.0
12;333;344.75424565761494;356.75424565761494;590;21;11.0;12.0
8;312;345.0;363.0;556;26;19.0;18.0
1;315;348.0;372.0;560;11;24.0;24.0
19;315;348.40688598995814;351.40688598995814;565;29;2.0;3.0
15;315;348.904276899294;356.904276899294;566;8;7.0;8.0
10;316;349.0;358.0;567;21;6.0;9.0
19;338;351.40688598995814;356.40688598995814;598;15;4.0;5.0
3;317;352.0;366.0;570;18;11.0;14.0
2;317;352.0;354.0;571;5;1.0;2.0
2;317;354.0;384.0;572;13;29.0;30.0
7;342;354.37582851132174;356.37582851132174;603;13;2.0;2.0
6;343;356.0539954661185;372.0539954661185;605;1;16.0;16.0
7;345;356.37582851132174;380.37582851132174;610;3;24.0;24.0
19;345;356.40688598995814;366.40688598995814;612;20;9.0;10.0
12;346;356.75424565761494;361.75424565761494;613;27;5.0;5.0
15;345;356.904276899294;376.904276899294;611;22;20.0;20.0
13;346;357.0;373.0;615;7;16.0;16.0
5;346;357.2182779918853;363.2182779918853;617;8;5.0;6.0
10;321;358.0;372.0;575;4;12.0;14.0
12;321;361.75424565761494;386.75424565761494;577;2;25.0;25.0
8;330;363.0;388.0;581;27;23.0;25.0
16;349;363.12124724007083;381.12124724007083;622;8;18.0;18.0
5;332;363.2182779918853;373.2182779918853;583;24;12.0;10.0
9;332;365.71446204783143;384.71446204783143;584;20;21.0;19.0
3;332;366.0;381.0;585;11;13.0;15.0
19;332;366.40688598995814;386.40688598995814;589;5;22.0;20.0
14;335;366.73252839536684;393.73252839536684;591;25;25.0;27.0
4;350;367.0884686763894;389.0884686763894;632;18;22.0;22.0
0;337;368.4289273973724;369.4289273973724;592;13;1.0;1.0
0;337;369.4289273973724;375.4289273973724;593;8;6.0;6.0
1;337;372.0;379.0;594;10;10.0;7.0
10;355;372.0;380.0;638;5;6.0;8.0
6;337;372.0539954661185;394.0539954661185;596;22;23.0;22.0
13;338;373.0;388.0;597;0;16.0;15.0
5;340;373.2182779918853;374.2182779918853;600;0;3.0;1.0
5;342;374.2182779918853;400.2182779918853;601;17;24.0;26.0
0;343;375.4289273973724;400.4289273973724;607;1;26.0;25.0
15;346;376.904276899294;387.904276899294;614;16;12.0;11.0
17;346;378.19007335021837;381.19007335021837;616;9;6.0;3.0
1;347;379.0;393.0;618;0;14.0;14.0
18;366;379.28382160560903;395.28382160560903;652;25;13.0;16.0
10;347;380.0;385.0;619;13;6.0;5.0
7;348;380.37582851132174;395.37582851132174;621;15;15.0;15.0
3;366;381.0;409.0;656;3;27.0;28.0
16;349;381.12124724007083;396.12124724007083;623;8;18.0;15.0
17;366;381.19007335021837;402.19007335021837;658;19;22.0;21.0
2;349;384.0;385.0;624;0;2.0;1.0
9;349;384.71446204783143;399.71446204783143;626;19;18.0;15.0
10;349;385.0;411.0;629;2;28.0;26.0
2;374;385.0;389.0;663;22;1.0;4.0
